id,producto,cantidad,precio,fecha
8478,Teclado,1,46.1,2023-07-21
8479,Impresora,16,154.86,2023-11-21
8480,Teclado,20,18.5,2023-05-13
8481,Mouse,11,21.39,2023-04-12
8482,Teléfono,7,689.98,2023-04-15
8483,Impresora,3,202.52,2023-09-19
8484,Mouse,8,21.26,2023-05-20
8485,Impresora,15,174.48,2023-09-28
8486,Teléfono,16,447.62,2023-03-26
8487,Teclado,11,16.29,2023-02-21
8488,Teclado,16,43.82,2023-09-26
8489,Laptop,1,706.46,2023-02-09
8490,Teléfono,16,730.3,2023-02-14
8491,Teclado,19,42.38,2023-06-30
8492,Laptop,20,882.09,2023-02-07
8493,Mouse,9,19.26,2023-01-10
8494,Impresora,18,134.93,2023-08-19
8495,Teclado,7,24.75,2023-04-18
8496,Mouse,18,15.24,2023-01-22
8497,Mouse,7,22.78,2023-02-01
8498,Teléfono,20,325.38,2023-11-20
8499,Teléfono,1,760.47,2023-05-19
8500,Tablet,5,413.29,2023-08-21
8501,Mouse,1,12.22,2023-08-07
8502,Teclado,12,42.81,2023-07-05
8503,Impresora,4,123.02,2023-05-27
8504,Monitor,2,295.57,2023-05-09
8505,Teclado,15,20.4,2023-03-31
8506,Laptop,14,1005.12,2023-05-24
8507,Impresora,18,184.32,2023-01-13
8508,Impresora,15,128.61,2023-06-19
8509,Tablet,3,299.92,2023-08-07
8510,Mouse,5,29.8,2023-04-30
8511,Tablet,15,474.78,2023-06-17
8512,Teléfono,2,293.25,2023-12-07
8513,Monitor,12,111.24,2023-04-29
8514,Teléfono,13,617.85,2023-08-16
8515,Laptop,10,715.72,2023-02-28
8516,Impresora,12,171.09,2023-04-16
8517,Mouse,13,26.76,2023-11-15
8518,Laptop,8,700.98,2023-08-10
8519,Monitor,14,221.8,2023-11-21
8520,Mouse,1,25.69,2023-04-30
8521,Monitor,3,161.87,2023-02-18
8522,Teléfono,15,261.32,2023-03-25
8523,Laptop,13,719.71,2023-03-06
8524,Laptop,20,954.22,2023-02-16
8525,Impresora,13,82.9,2023-07-01
8526,Teléfono,12,754.04,2023-06-25
8527,Laptop,1,1084.27,2023-05-29
8528,Impresora,9,217.45,2023-11-05
8529,Monitor,11,316.05,2023-04-01
8530,Teclado,15,34.99,2023-11-21
8531,Impresora,15,236.68,2023-08-26
8532,Laptop,20,739.35,2023-06-21
8533,Monitor,6,241.63,2023-06-29
8534,Teclado,11,15.72,2023-02-25
8535,Impresora,8,142.79,2023-06-15
8536,Monitor,20,116.23,2023-09-01
8537,Laptop,17,1236.51,2023-01-07
8538,Impresora,4,212.78,2023-02-15
8539,Impresora,17,118.03,2023-07-22
8540,Laptop,4,890.38,2023-07-09
8541,Mouse,1,25.03,2023-09-18
8542,Impresora,13,178.52,2023-08-25
8543,Teléfono,19,790.69,2023-02-03
8544,Monitor,16,160.84,2023-05-23
8545,Teléfono,16,362.75,2023-11-25
8546,Teléfono,2,666.47,2023-11-27
8547,Teléfono,14,548.69,2023-12-03
8548,Teclado,4,32.07,2023-01-21
8549,Tablet,13,437.66,2023-12-05
8550,Impresora,14,151.68,2023-07-21
8551,Mouse,16,12.87,2023-11-19
8552,Teclado,3,47.3,2023-10-30
8553,Teléfono,7,601.26,2023-09-03
8554,Teclado,20,22.16,2023-01-12
8555,Mouse,8,23.38,2023-08-19
8556,Laptop,7,833.93,2023-07-27
8557,Monitor,11,325.0,2023-02-07
8558,Tablet,3,284.89,2023-10-22
8559,Mouse,13,20.02,2023-06-16
8560,Mouse,8,21.14,2023-06-20
8561,Mouse,20,28.82,2023-01-03
8562,Teclado,2,40.28,2023-04-30
8563,Mouse,13,10.95,2023-01-20
8564,Mouse,11,19.71,2023-09-07
8565,Teclado,7,22.17,2023-05-06
8566,Mouse,14,23.83,2023-10-27
8567,Impresora,8,139.39,2023-08-17
8568,Tablet,9,445.82,2023-07-07
8569,Impresora,19,194.31,2023-06-27
8570,Teléfono,14,418.67,2023-02-12
8571,Mouse,20,29.34,2023-07-05
8572,Monitor,12,114.64,2023-12-29
8573,Tablet,19,387.68,2023-12-07
8574,Monitor,6,396.65,2023-05-27
8575,Teclado,10,34.95,2023-04-01
8576,Laptop,8,936.8,2023-04-29
8577,Teclado,15,34.39,2023-10-05
8578,Impresora,10,216.55,2023-11-13
8579,Teclado,4,17.47,2023-04-24
8580,Monitor,10,335.65,2023-12-07
8581,Mouse,19,27.78,2023-07-11
8582,Mouse,10,16.45,2023-01-24
8583,Impresora,7,123.17,2023-08-26
8584,Monitor,9,298.44,2023-09-09
8585,Impresora,12,200.24,2023-01-26
8586,Mouse,6,11.83,2023-02-10
8587,Monitor,10,219.98,2023-05-12
8588,Tablet,7,153.8,2023-01-05
8589,Teclado,6,42.76,2023-01-27
8590,Tablet,16,452.82,2023-11-29
8591,Teléfono,14,217.17,2023-10-16
8592,Tablet,12,173.17,2023-07-20
8593,Monitor,6,245.63,2023-02-06
8594,Teclado,1,27.94,2023-01-22
8595,Teléfono,4,577.94,2023-07-31
8596,Teléfono,1,315.58,2023-09-28
8597,Tablet,8,410.72,2023-08-18
8598,Laptop,2,950.21,2023-06-19
8599,Teclado,7,40.24,2023-07-11
8600,Tablet,15,433.12,2023-11-11
8601,Teclado,20,25.96,2023-12-16
8602,Tablet,15,441.05,2023-07-09
8603,Teléfono,15,553.4,2023-07-10
8604,Mouse,1,10.58,2023-07-12
8605,Mouse,17,28.24,2023-10-11
8606,Teclado,7,21.21,2023-06-27
8607,Mouse,16,15.18,2023-01-22
8608,Monitor,5,332.09,2023-04-06
8609,Tablet,3,195.98,2023-12-30
8610,Tablet,5,239.19,2023-12-26
8611,Teléfono,17,264.67,2023-09-13
8612,Teléfono,15,375.31,2023-09-20
8613,Monitor,2,200.47,2023-11-20
8614,Tablet,18,169.56,2023-12-14
8615,Monitor,8,350.22,2023-07-07
8616,Laptop,9,874.07,2023-05-12
8617,Teclado,13,27.02,2023-09-13
8618,Laptop,12,900.84,2023-12-04
8619,Monitor,15,117.85,2023-09-29
8620,Impresora,6,179.07,2023-09-30
8621,Impresora,9,142.83,2023-02-07
8622,Monitor,10,112.21,2023-08-14
8623,Teclado,4,45.8,2023-09-05
8624,Mouse,13,11.84,2023-03-17
8625,Laptop,5,1161.45,2023-07-17
8626,Teléfono,3,798.54,2023-11-28
8627,Impresora,2,155.99,2023-02-23
8628,Impresora,2,218.05,2023-11-16
8629,Teclado,19,46.42,2023-12-23
8630,Teléfono,11,392.07,2023-05-27
8631,Impresora,18,84.44,2023-09-04
8632,Teclado,7,17.95,2023-02-11
8633,Impresora,1,92.73,2023-06-16
8634,Teclado,12,45.47,2023-01-05
8635,Mouse,11,26.12,2023-05-10
8636,Teclado,17,48.54,2023-11-09
8637,Teclado,12,24.39,2023-12-11
8638,Impresora,1,102.31,2023-08-01
8639,Teclado,11,44.93,2023-05-11
8640,Monitor,4,204.23,2023-11-18
8641,Laptop,1,1446.59,2023-06-06
8642,Laptop,6,742.69,2023-02-06
8643,Impresora,18,163.96,2023-01-06
8644,Monitor,8,197.21,2023-02-04
8645,Tablet,10,431.78,2023-11-07
8646,Laptop,11,810.4,2023-04-24
8647,Teléfono,10,302.71,2023-03-14
8648,Teclado,5,46.91,2023-09-06
8649,Mouse,2,24.11,2023-11-12
8650,Tablet,10,414.9,2023-06-19
8651,Teléfono,17,667.82,2023-04-29
8652,Impresora,14,191.37,2023-01-24
8653,Tablet,15,178.75,2023-06-23
8654,Teclado,4,49.5,2023-04-20
8655,Impresora,14,122.09,2023-09-25
8656,Teléfono,2,631.11,2023-03-22
8657,Teléfono,6,322.2,2023-11-18
8658,Teclado,10,36.67,2023-10-11
8659,Laptop,13,1107.48,2023-06-30
8660,Laptop,14,1497.17,2023-02-19
8661,Teléfono,12,203.56,2023-12-26
8662,Monitor,20,226.45,2023-10-28
8663,Monitor,1,314.28,2023-10-01
8664,Impresora,2,147.73,2023-11-13
8665,Mouse,8,21.88,2023-05-06
8666,Teclado,5,19.82,2023-08-05
8667,Teclado,14,22.01,2023-03-04
8668,Mouse,6,12.06,2023-05-21
8669,Impresora,1,236.38,2023-06-19
8670,Mouse,3,23.7,2023-11-08
8671,Laptop,13,1475.98,2023-11-26
8672,Laptop,3,741.82,2023-10-16
8673,Monitor,3,163.19,2023-01-09
8674,Impresora,8,82.19,2023-09-22
8675,Impresora,19,153.19,2023-07-05
8676,Laptop,16,1191.22,2023-05-22
8677,Monitor,11,201.16,2023-05-24
8678,Laptop,16,958.13,2023-06-16
8679,Laptop,3,1274.83,2023-12-24
8680,Laptop,13,864.93,2023-04-13
8681,Mouse,2,17.85,2023-12-16
8682,Laptop,8,790.84,2023-03-05
8683,Impresora,11,183.45,2023-01-07
8684,Impresora,18,230.32,2023-06-28
8685,Monitor,3,132.09,2023-08-09
8686,Teléfono,13,643.31,2023-09-21
8687,Laptop,1,1192.11,2023-01-29
8688,Impresora,8,224.19,2023-08-15
8689,Tablet,15,357.84,2023-03-27
8690,Teléfono,20,754.02,2023-02-26
8691,Tablet,4,464.49,2023-06-04
8692,Laptop,11,840.28,2023-06-08
8693,Teclado,12,48.76,2023-02-07
8694,Mouse,19,11.7,2023-09-25
8695,Laptop,17,985.53,2023-02-12
8696,Teclado,10,20.5,2023-12-24
8697,Laptop,2,1287.8,2023-09-23
8698,Teclado,9,21.46,2023-10-20
8699,Tablet,5,227.45,2023-05-30
8700,Tablet,4,250.84,2023-10-16
8701,Teléfono,8,605.79,2023-05-26
8702,Mouse,2,12.02,2023-12-04
8703,Laptop,7,841.89,2023-03-22
8704,Laptop,3,1189.22,2023-05-23
8705,Mouse,17,14.51,2023-06-29
8706,Mouse,16,20.23,2023-02-15
8707,Teclado,10,39.01,2023-03-04
8708,Laptop,12,704.9,2023-11-25
8709,Tablet,12,152.13,2023-03-30
8710,Teclado,9,24.31,2023-11-24
8711,Monitor,13,303.21,2023-07-08
8712,Teclado,17,17.3,2023-08-16
8713,Impresora,20,100.04,2023-10-10
8714,Impresora,2,129.92,2023-12-13
8715,Laptop,4,1482.37,2023-08-28
8716,Tablet,15,395.55,2023-02-17
8717,Mouse,9,29.07,2023-07-14
8718,Mouse,3,20.61,2023-08-02
8719,Monitor,13,334.67,2023-01-17
8720,Teclado,16,40.27,2023-08-18
8721,Tablet,2,286.61,2023-05-13
8722,Tablet,16,426.27,2023-01-15
8723,Impresora,14,116.16,2023-06-28
8724,Mouse,6,29.85,2023-10-30
8725,Monitor,13,329.97,2023-04-15
8726,Impresora,9,183.97,2023-03-28
8727,Teléfono,7,376.99,2023-09-04
8728,Laptop,13,1483.42,2023-04-20
8729,Teclado,5,35.5,2023-05-12
8730,Tablet,18,234.64,2023-03-12
8731,Monitor,12,122.94,2023-10-19
8732,Teléfono,4,373.64,2023-05-21
8733,Impresora,16,130.66,2023-03-17
8734,Teclado,20,17.19,2023-02-08
8735,Laptop,11,935.14,2023-02-02
8736,Teclado,12,36.21,2023-02-25
8737,Laptop,1,819.64,2023-03-10
8738,Laptop,19,1058.86,2023-07-14
8739,Tablet,12,481.98,2023-07-24
8740,Teléfono,15,663.74,2023-05-30
8741,Laptop,4,804.2,2023-11-03
8742,Monitor,10,245.25,2023-10-09
8743,Mouse,3,24.79,2023-11-19
8744,Laptop,2,880.1,2023-02-28
8745,Laptop,17,1035.04,2023-06-10
8746,Teclado,2,47.1,2023-10-08
8747,Tablet,17,228.79,2023-05-06
8748,Mouse,14,20.19,2023-12-02
8749,Teléfono,3,700.13,2023-03-11
8750,Laptop,9,1489.19,2023-03-14
8751,Teclado,15,26.96,2023-06-21
8752,Tablet,13,352.3,2023-08-20
8753,Teclado,9,32.62,2023-06-06
8754,Impresora,16,110.35,2023-01-10
8755,Monitor,14,369.54,2023-12-04
8756,Monitor,16,384.21,2023-06-24
8757,Teléfono,10,500.76,2023-12-22
8758,Mouse,2,25.73,2023-03-22
8759,Teléfono,13,391.4,2023-07-27
8760,Tablet,9,387.06,2023-03-09
8761,Impresora,20,83.41,2023-08-03
8762,Mouse,8,22.06,2023-11-22
8763,Teléfono,11,656.34,2023-11-23
8764,Mouse,5,25.75,2023-04-12
8765,Teléfono,14,460.41,2023-05-23
8766,Teléfono,20,419.52,2023-09-17
8767,Monitor,5,145.48,2023-07-23
8768,Impresora,11,193.12,2023-09-04
8769,Laptop,11,754.86,2023-10-27
8770,Teclado,9,33.73,2023-01-27
8771,Teléfono,2,500.83,2023-04-27
8772,Monitor,12,298.86,2023-09-20
8773,Laptop,7,918.39,2023-09-12
8774,Impresora,15,91.48,2023-05-03
8775,Laptop,14,1224.52,2023-04-20
8776,Tablet,14,164.33,2023-03-07
8777,Monitor,7,136.12,2023-12-04
8778,Monitor,5,331.11,2023-10-30
8779,Mouse,2,18.83,2023-10-29
8780,Teléfono,6,298.76,2023-03-15
8781,Teléfono,11,664.21,2023-11-29
8782,Impresora,3,213.73,2023-04-08
8783,Tablet,5,179.01,2023-03-13
8784,Mouse,2,22.05,2023-10-14
8785,Tablet,10,424.69,2023-01-23
8786,Laptop,3,1496.43,2023-03-18
8787,Mouse,4,11.35,2023-04-10
8788,Tablet,16,309.24,2023-07-30
8789,Tablet,3,308.11,2023-10-04
8790,Monitor,18,169.77,2023-09-16
8791,Teléfono,5,783.84,2023-05-23
8792,Impresora,6,121.87,2023-04-13
8793,Monitor,11,128.68,2023-04-21
8794,Laptop,1,1265.68,2023-11-23
8795,Teclado,1,43.42,2023-05-28
8796,Mouse,6,26.48,2023-01-31
8797,Laptop,13,886.56,2023-06-30
8798,Monitor,19,127.56,2023-10-15
8799,Teclado,17,49.66,2023-12-10
8800,Tablet,19,494.51,2023-10-01
8801,Monitor,14,235.98,2023-05-25
8802,Teclado,11,34.56,2023-03-03
8803,Impresora,20,209.18,2023-09-29
8804,Mouse,8,22.92,2023-06-30
8805,Tablet,19,276.32,2023-11-03
8806,Laptop,13,1150.15,2023-01-21
8807,Monitor,11,221.59,2023-01-05
8808,Tablet,7,439.52,2023-10-25
8809,Monitor,8,133.48,2023-02-21
8810,Mouse,20,13.9,2023-09-04
8811,Tablet,6,172.76,2023-10-25
8812,Monitor,6,236.08,2023-12-12
8813,Teclado,3,26.62,2023-03-22
8814,Laptop,13,1412.06,2023-12-20
8815,Tablet,1,252.86,2023-05-16
8816,Teclado,18,15.44,2023-08-13
8817,Laptop,10,1125.09,2023-10-12
8818,Tablet,17,477.93,2023-07-11
8819,Monitor,8,174.89,2023-03-19
8820,Mouse,19,10.02,2023-02-19
8821,Mouse,12,18.17,2023-11-22
8822,Tablet,8,391.93,2023-04-02
8823,Impresora,10,131.35,2023-10-02
8824,Monitor,17,305.42,2023-01-16
8825,Tablet,17,191.19,2023-12-24
8826,Teclado,14,24.71,2023-07-01
8827,Teléfono,18,262.93,2023-02-05
8828,Laptop,18,965.25,2023-03-01
8829,Laptop,1,1122.91,2023-06-18
8830,Teléfono,1,730.04,2023-05-20
8831,Laptop,14,731.99,2023-06-19
8832,Teléfono,3,735.21,2023-09-12
8833,Teléfono,6,536.37,2023-03-01
8834,Impresora,12,235.16,2023-07-01
8835,Tablet,8,479.4,2023-03-22
8836,Impresora,6,96.94,2023-06-21
8837,Tablet,16,221.18,2023-11-12
8838,Mouse,10,18.67,2023-01-22
8839,Impresora,20,108.58,2023-07-20
8840,Tablet,9,412.43,2023-05-19
8841,Monitor,7,200.58,2023-11-12
8842,Mouse,7,24.3,2023-10-04
8843,Teclado,15,49.75,2023-06-15
8844,Mouse,20,21.83,2023-01-25
8845,Tablet,13,466.53,2023-04-29
8846,Mouse,14,10.47,2023-04-20
8847,Mouse,2,18.55,2023-03-07
8848,Teclado,11,29.1,2023-08-08
8849,Teclado,8,26.12,2023-01-27
8850,Tablet,5,167.28,2023-08-08
8851,Monitor,9,385.95,2023-03-05
8852,Laptop,5,1094.03,2023-02-11
8853,Teléfono,20,714.82,2023-09-09
8854,Laptop,16,1194.94,2023-01-08
8855,Tablet,2,443.46,2023-05-17
8856,Impresora,14,169.9,2023-06-27
8857,Tablet,5,263.88,2023-02-20
8858,Teléfono,9,261.51,2023-12-05
8859,Tablet,9,233.24,2023-03-28
8860,Monitor,6,101.62,2023-07-17
8861,Laptop,20,969.05,2023-03-31
8862,Impresora,2,137.48,2023-03-28
8863,Monitor,1,267.44,2023-11-19
8864,Impresora,7,182.81,2023-07-26
8865,Tablet,3,283.1,2023-04-11
8866,Monitor,4,269.64,2023-09-19
8867,Monitor,15,170.89,2023-05-13
8868,Teléfono,8,763.14,2023-01-09
8869,Monitor,16,313.43,2023-04-05
8870,Monitor,8,252.46,2023-06-15
8871,Impresora,1,140.2,2023-05-17
8872,Mouse,15,22.72,2023-04-12
8873,Impresora,3,227.89,2023-03-18
8874,Laptop,15,1299.08,2023-02-14
8875,Mouse,18,28.29,2023-05-25
8876,Impresora,14,158.15,2023-03-11
8877,Teclado,6,45.53,2023-05-11
8878,Laptop,4,1062.74,2023-07-02
8879,Teléfono,11,468.99,2023-08-10
8880,Monitor,10,366.11,2023-03-20
8881,Mouse,11,20.74,2023-07-01
8882,Mouse,12,20.95,2023-01-15
8883,Laptop,18,962.72,2023-10-16
8884,Teléfono,3,276.04,2023-05-19
8885,Laptop,18,1453.24,2023-02-13
8886,Teléfono,7,412.42,2023-07-22
8887,Mouse,5,26.48,2023-09-24
8888,Mouse,19,12.89,2023-06-03
8889,Mouse,11,19.76,2023-11-06
8890,Laptop,9,1070.46,2023-08-12
8891,Impresora,6,235.6,2023-07-22
8892,Laptop,18,1057.11,2023-09-25
8893,Mouse,17,21.05,2023-05-29
8894,Monitor,4,232.71,2023-09-26
8895,Teclado,2,37.79,2023-09-30
8896,Impresora,3,200.63,2023-06-03
8897,Teléfono,11,204.81,2023-08-09
8898,Impresora,4,232.03,2023-08-04
8899,Teclado,17,21.4,2023-07-05
8900,Monitor,20,309.02,2023-07-25
8901,Tablet,4,288.71,2023-05-12
8902,Laptop,15,1187.06,2023-06-14
8903,Impresora,13,111.45,2023-12-22
8904,Impresora,15,173.69,2023-09-12
8905,Teclado,19,38.96,2023-12-23
8906,Monitor,14,282.44,2023-03-02
8907,Monitor,11,247.78,2023-11-25
8908,Teclado,1,39.44,2023-03-04
8909,Impresora,11,124.25,2023-10-21
8910,Tablet,19,228.99,2023-12-18
8911,Impresora,17,108.35,2023-03-05
8912,Teclado,2,48.09,2023-04-03
8913,Teclado,7,37.96,2023-03-07
8914,Tablet,18,160.77,2023-05-01
8915,Impresora,11,219.85,2023-03-08
8916,Tablet,2,269.82,2023-09-20
8917,Teléfono,10,729.18,2023-01-27
8918,Teclado,1,20.86,2023-12-09
8919,Teléfono,16,740.85,2023-02-22
8920,Monitor,11,390.89,2023-02-01
8921,Teléfono,5,467.25,2023-03-21
8922,Teléfono,11,270.36,2023-08-31
8923,Tablet,6,323.73,2023-03-06
8924,Impresora,12,227.44,2023-12-10
8925,Teléfono,2,436.58,2023-03-26
8926,Monitor,3,357.79,2023-06-28
8927,Monitor,13,160.05,2023-02-05
8928,Impresora,14,193.92,2023-06-07
8929,Mouse,10,22.84,2023-05-10
8930,Teléfono,3,235.85,2023-07-06
8931,Impresora,11,99.58,2023-05-25
8932,Monitor,16,251.58,2023-05-28
8933,Laptop,20,1174.9,2023-01-23
8934,Impresora,9,194.5,2023-07-03
8935,Mouse,19,20.43,2023-07-28
8936,Monitor,13,267.48,2023-11-21
8937,Mouse,16,12.7,2023-07-28
8938,Monitor,14,140.41,2023-12-17
8939,Teléfono,2,548.09,2023-04-10
8940,Tablet,9,339.86,2023-08-24
8941,Monitor,12,269.53,2023-08-19
8942,Monitor,9,355.27,2023-08-05
8943,Teclado,19,19.03,2023-12-20
8944,Teclado,9,37.94,2023-10-25
8945,Mouse,11,29.69,2023-11-14
8946,Tablet,4,401.25,2023-10-12
8947,Teléfono,17,742.9,2023-03-14
8948,Teléfono,11,233.07,2023-09-07
8949,Mouse,20,12.04,2023-06-18
8950,Impresora,13,155.78,2023-09-17
8951,Teléfono,9,467.7,2023-08-24
8952,Mouse,16,29.04,2023-11-24
8953,Mouse,5,29.48,2023-03-04
8954,Laptop,3,808.7,2023-12-25
8955,Teléfono,13,246.94,2023-04-25
8956,Monitor,13,259.38,2023-01-06
8957,Mouse,9,20.8,2023-04-03
8958,Impresora,11,195.68,2023-12-09
8959,Teléfono,18,319.2,2023-09-06
8960,Teléfono,15,529.49,2023-01-13
8961,Monitor,18,155.22,2023-09-11
8962,Laptop,6,907.8,2023-11-07
8963,Tablet,9,333.37,2023-06-12
8964,Monitor,7,175.33,2023-12-13
8965,Teléfono,3,287.76,2023-11-05
8966,Impresora,14,142.01,2023-08-22
8967,Mouse,20,23.31,2023-03-23
8968,Mouse,10,18.55,2023-03-05
8969,Tablet,6,264.92,2023-11-02
8970,Teléfono,13,485.11,2023-12-07
8971,Teléfono,10,538.25,2023-01-13
8972,Impresora,18,217.14,2023-01-10
8973,Tablet,6,406.66,2023-10-14
8974,Mouse,7,22.67,2023-03-02
8975,Monitor,12,304.57,2023-09-02
8976,Monitor,3,143.84,2023-05-17
8977,Teclado,7,19.83,2023-02-22
8978,Laptop,1,1089.74,2023-04-21
8979,Laptop,9,886.47,2023-02-23
8980,Tablet,3,276.24,2023-05-29
8981,Tablet,14,233.2,2023-05-22
8982,Laptop,1,1335.54,2023-08-18
8983,Laptop,12,1391.26,2023-10-19
8984,Laptop,2,1097.47,2023-12-31
8985,Mouse,12,19.62,2023-12-16
8986,Teclado,14,16.94,2023-02-18
8987,Laptop,2,753.48,2023-05-31
8988,Tablet,1,169.38,2023-05-18
8989,Tablet,11,252.23,2023-07-24
8990,Mouse,9,12.22,2023-10-10
8991,Impresora,18,200.68,2023-12-07
8992,Mouse,16,12.95,2023-11-28
8993,Teléfono,19,602.08,2023-12-10
8994,Teclado,4,19.11,2023-08-14
8995,Laptop,16,1015.08,2023-10-15
8996,Tablet,7,265.91,2023-03-08
8997,Impresora,12,145.48,2023-07-24
8998,Laptop,2,1353.16,2023-03-22
8999,Monitor,4,393.44,2023-07-11
9000,Mouse,16,26.11,2023-07-28
9001,Impresora,10,113.47,2023-02-10
9002,Teclado,3,41.55,2023-04-07
9003,Teclado,14,37.41,2023-01-17
9004,Tablet,7,285.25,2023-03-11
9005,Teléfono,20,237.6,2023-06-26
9006,Teclado,10,48.22,2023-07-15
9007,Teléfono,18,707.27,2023-07-12
9008,Laptop,14,1362.1,2023-07-20
9009,Teléfono,10,463.36,2023-09-15
9010,Impresora,16,144.44,2023-03-28
9011,Teléfono,20,582.24,2023-09-18
9012,Impresora,12,181.48,2023-02-22
9013,Teclado,1,15.49,2023-03-10
9014,Laptop,11,845.77,2023-02-01
9015,Mouse,13,25.08,2023-06-21
9016,Monitor,15,120.29,2023-04-17
9017,Mouse,6,17.42,2023-05-06
9018,Teclado,3,44.95,2023-04-07
9019,Teléfono,9,411.74,2023-06-06
9020,Teclado,7,39.09,2023-04-30
9021,Tablet,7,313.62,2023-12-09
9022,Monitor,16,355.26,2023-06-06
9023,Teléfono,17,623.29,2023-11-06
9024,Laptop,19,1105.55,2023-01-08
9025,Tablet,17,150.06,2023-03-13
9026,Teléfono,9,751.92,2023-03-15
9027,Impresora,17,166.01,2023-10-05
9028,Laptop,7,989.28,2023-05-06
9029,Laptop,12,790.32,2023-06-16
9030,Teclado,4,26.45,2023-08-18
9031,Monitor,13,255.6,2023-03-02
9032,Teclado,3,49.45,2023-05-12
9033,Teléfono,7,308.17,2023-02-14
9034,Teclado,11,23.13,2023-07-03
9035,Teléfono,17,462.29,2023-10-14
9036,Monitor,10,110.6,2023-04-18
9037,Teléfono,20,573.78,2023-07-17
9038,Impresora,13,96.05,2023-07-17
9039,Monitor,10,190.66,2023-05-24
9040,Impresora,1,112.96,2023-03-05
9041,Mouse,19,23.86,2023-03-15
9042,Laptop,4,804.96,2023-05-19
9043,Teléfono,1,560.53,2023-07-06
9044,Teclado,19,48.05,2023-11-23
9045,Monitor,12,230.31,2023-02-13
9046,Teléfono,13,554.92,2023-03-20
9047,Mouse,7,19.22,2023-09-02
9048,Mouse,17,28.33,2023-06-06
9049,Impresora,17,116.34,2023-11-29
9050,Mouse,15,22.18,2023-01-23
9051,Mouse,18,26.97,2023-12-08
9052,Teléfono,12,470.8,2023-01-23
9053,Mouse,3,19.74,2023-08-09
9054,Tablet,20,405.05,2023-05-21
9055,Laptop,15,831.89,2023-07-24
9056,Impresora,10,238.24,2023-05-09
9057,Monitor,18,241.57,2023-02-04
9058,Mouse,10,25.21,2023-12-13
9059,Monitor,8,399.47,2023-06-28
9060,Teclado,18,15.95,2023-04-30
9061,Tablet,18,375.46,2023-11-30
9062,Teclado,12,36.59,2023-06-10
9063,Teléfono,19,355.12,2023-05-21
9064,Impresora,16,89.15,2023-03-16
9065,Teléfono,5,682.42,2023-04-04
9066,Teléfono,9,408.69,2023-10-21
9067,Teléfono,17,714.7,2023-03-01
9068,Impresora,6,87.5,2023-01-19
9069,Mouse,1,14.08,2023-03-30
9070,Monitor,6,322.89,2023-04-28
9071,Mouse,13,19.89,2023-10-07
9072,Teléfono,9,642.8,2023-06-01
9073,Monitor,13,395.58,2023-10-31
9074,Tablet,16,438.21,2023-12-24
9075,Mouse,17,28.06,2023-11-16
9076,Teclado,11,24.95,2023-01-21
9077,Laptop,6,825.49,2023-11-04
9078,Mouse,5,28.04,2023-06-14
9079,Teclado,17,38.76,2023-10-30
9080,Teclado,16,47.84,2023-11-09
9081,Laptop,17,1406.85,2023-02-13
9082,Impresora,4,179.66,2023-09-12
9083,Laptop,3,1017.79,2023-08-27
9084,Teléfono,6,657.28,2023-09-14
9085,Mouse,18,12.75,2023-09-02
9086,Laptop,8,749.76,2023-09-23
9087,Teléfono,10,711.01,2023-12-02
9088,Impresora,13,114.71,2023-12-10
9089,Tablet,4,333.79,2023-04-16
9090,Mouse,11,13.97,2023-05-29
9091,Tablet,9,404.92,2023-08-19
9092,Teclado,12,46.16,2023-08-17
9093,Mouse,13,19.96,2023-12-08
9094,Teléfono,12,728.93,2023-09-14
9095,Teléfono,14,219.44,2023-02-19
9096,Teléfono,11,403.28,2023-06-11
9097,Laptop,10,730.7,2023-08-17
9098,Laptop,8,1108.93,2023-12-26
9099,Mouse,12,15.55,2023-07-11
9100,Monitor,19,295.11,2023-05-12
9101,Tablet,3,256.61,2023-04-05
9102,Monitor,18,146.63,2023-05-16
9103,Monitor,5,217.74,2023-08-09
9104,Mouse,18,12.67,2023-03-23
9105,Mouse,20,20.4,2023-11-04
9106,Tablet,19,361.57,2023-08-07
9107,Teclado,15,20.71,2023-10-27
9108,Tablet,15,317.53,2023-10-12
9109,Monitor,20,161.12,2023-12-10
9110,Monitor,16,152.3,2023-06-04
9111,Teléfono,11,502.64,2023-09-17
9112,Impresora,10,173.36,2023-03-18
9113,Laptop,18,1407.51,2023-11-27
9114,Monitor,18,305.12,2023-01-24
9115,Mouse,15,26.26,2023-04-12
9116,Laptop,14,986.66,2023-08-16
9117,Mouse,6,26.22,2023-01-02
9118,Teléfono,12,418.62,2023-07-19
9119,Teléfono,12,672.99,2023-09-19
9120,Impresora,11,126.57,2023-01-19
9121,Teclado,3,35.98,2023-01-23
9122,Teclado,6,21.62,2023-06-12
9123,Monitor,17,103.54,2023-05-08
9124,Laptop,15,871.68,2023-07-09
9125,Impresora,10,152.41,2023-12-08
9126,Teclado,15,29.11,2023-08-05
9127,Impresora,9,95.14,2023-02-26
9128,Tablet,10,368.82,2023-05-05
9129,Tablet,19,315.3,2023-11-24
9130,Tablet,5,368.77,2023-05-29
9131,Mouse,19,24.75,2023-11-12
9132,Impresora,16,158.64,2023-10-11
9133,Monitor,1,114.27,2023-06-04
9134,Teclado,16,36.63,2023-06-21
9135,Mouse,15,17.27,2023-09-20
